Category,Technique_Used,Strength,Guidance,L1,L2,MS_SSIM,LPIPS,Max_Patch,Label
bottle,Text_Encoder_LoRA,0.35,7.5,0.028080105781555176,0.001840443117544055,0.8853144645690918,0.2095198631286621,0.06795703619718552,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028436964377760887,0.002014129888266325,0.8876668810844421,0.22104254364967346,0.09762916713953018,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.027810614556074142,0.001960963476449251,0.8965561389923096,0.20437176525592804,0.10601138323545456,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02876429259777069,0.001988357864320278,0.868950605392456,0.2192401885986328,0.0746254101395607,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.026847412809729576,0.0018326774006709456,0.8987360000610352,0.19550584256649017,0.10196109861135483,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028564324602484703,0.002121818019077182,0.8919035792350769,0.2060416340827942,0.07146896421909332,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02724127285182476,0.0017578410916030407,0.8999273777008057,0.22299736738204956,0.06387626379728317,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.03079933673143387,0.002660849131643772,0.8818928599357605,0.24127911031246185,0.08917088806629181,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028527993708848953,0.0018967266660183668,0.8756951093673706,0.22889012098312378,0.0915507972240448,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028420448303222656,0.001923651434481144,0.8802499771118164,0.21956902742385864,0.12495071440935135,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028371818363666534,0.0020182218868285418,0.8738051652908325,0.21687598526477814,0.08044634759426117,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02821357175707817,0.0017599834827706218,0.875922679901123,0.22492171823978424,0.04264760762453079,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.029449135065078735,0.0021620772313326597,0.8851982951164246,0.21339184045791626,0.07749559730291367,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02918061427772045,0.002365273190662265,0.8893628120422363,0.22528573870658875,0.19961439073085785,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02843068167567253,0.001882307231426239,0.878000020980835,0.22672313451766968,0.09799215942621231,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02920651063323021,0.0022293347865343094,0.8799353837966919,0.2529226541519165,0.1482972949743271,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02935430407524109,0.0021297354251146317,0.8857473134994507,0.21135041117668152,0.09207282960414886,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.027499999850988388,0.0016477988101541996,0.8771902322769165,0.20664680004119873,0.07317835092544556,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.026927610859274864,0.0015344072598963976,0.8711971640586853,0.21678638458251953,0.04186166822910309,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028106719255447388,0.001809978624805808,0.8772074580192566,0.21020063757896423,0.07537964731454849,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02889634668827057,0.0020998704712837934,0.8782633543014526,0.22940951585769653,0.054968755692243576,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.027194319292902946,0.001608908991329372,0.8958348035812378,0.214926078915596,0.03436266630887985,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.03206583485007286,0.0023585145827382803,0.8558753728866577,0.21349459886550903,0.06925724446773529,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.033239733427762985,0.0023638824932277203,0.8399703502655029,0.23505890369415283,0.04348211735486984,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.03180719539523125,0.002418284770101309,0.8554767966270447,0.23867520689964294,0.07520381361246109,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.026976630091667175,0.001509260619059205,0.8632439970970154,0.2119678258895874,0.07720733433961868,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.027667580172419548,0.0016960300272330642,0.8733386993408203,0.2100229263305664,0.06660051643848419,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.030789902433753014,0.001999516971409321,0.8405187129974365,0.21020808815956116,0.05068257078528404,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028852209448814392,0.0017960852710530162,0.8755466938018799,0.20852960646152496,0.047857485711574554,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.029986094683408737,0.0019556740298867226,0.8622230291366577,0.2405923306941986,0.09756635129451752,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.027197128161787987,0.0016398101579397917,0.8848729133605957,0.21012230217456818,0.06970712542533875,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.02781885862350464,0.0018820674158632755,0.8882967233657837,0.2156980037689209,0.09289778769016266,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.029148101806640625,0.0018791381735354662,0.864382266998291,0.21450084447860718,0.03937658667564392,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.029360651969909668,0.0020136330276727676,0.8749822974205017,0.21746501326560974,0.10172861069440842,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.031040489673614502,0.002384410472586751,0.8587913513183594,0.22994403541088104,0.07416769117116928,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.027735646814107895,0.002051320392638445,0.9032830595970154,0.2071165293455124,0.10771781951189041,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.028251852840185165,0.0018611664418131113,0.882555365562439,0.2249862551689148,0.0752909854054451,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.029351389035582542,0.0019453829154372215,0.8701614737510681,0.21979232132434845,0.0648937076330185,1
bottle,Text_Encoder_LoRA,0.35,7.5,0.029513556510210037,0.002164459554478526,0.8840035200119019,0.23572781682014465,0.06753280013799667,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.027747130021452904,0.0017526769079267979,0.8899797797203064,0.21936368942260742,0.07736492156982422,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.029631558805704117,0.0021081476006656885,0.8850483298301697,0.22510474920272827,0.07361460477113724,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.02805997058749199,0.001831701723858714,0.8924638628959656,0.20957957208156586,0.07721885293722153,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.02772952988743782,0.001756314537487924,0.8884758949279785,0.20936453342437744,0.046421755105257034,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.028403721749782562,0.001972055993974209,0.8920152187347412,0.21075527369976044,0.07652614265680313,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.029025902971625328,0.0019540968351066113,0.8756543397903442,0.21290720999240875,0.07177262008190155,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.029133891686797142,0.0018732704920694232,0.8823959231376648,0.2242615818977356,0.039549149572849274,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.027886828407645226,0.0018646253738552332,0.9042631983757019,0.19356626272201538,0.08344927430152893,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.027413180097937584,0.0017691676039248705,0.8961371183395386,0.22301658987998962,0.05153163522481918,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.027912303805351257,0.0019392138347029686,0.8891198039054871,0.2166367918252945,0.08768752217292786,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.02856041118502617,0.0018910928629338741,0.8843328356742859,0.22089119255542755,0.07198657840490341,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.02744617871940136,0.0017640178557485342,0.8944594264030457,0.19200177490711212,0.06236467882990837,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.029091089963912964,0.001994950696825981,0.8867313861846924,0.2176038920879364,0.0799686461687088,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.028978509828448296,0.002019781619310379,0.9013490080833435,0.20006757974624634,0.054234132170677185,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.028800247237086296,0.0018568448722362518,0.8873668909072876,0.2075444757938385,0.07132010906934738,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.027628187090158463,0.0017888061702251434,0.8995205760002136,0.20596075057983398,0.0726519525051117,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.028588807210326195,0.0019329062197357416,0.8881030082702637,0.21317915618419647,0.1318507194519043,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.027810875326395035,0.001691452693194151,0.8818180561065674,0.2185972034931183,0.05044388398528099,0
bottle,Text_Encoder_LoRA,0.35,7.5,0.028518151491880417,0.001949767116457224,0.8934013247489929,0.21169640123844147,0.07931464165449142,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.03131362795829773,0.002341611310839653,0.8533045649528503,0.2530389130115509,0.08988548815250397,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029844388365745544,0.0023412974551320076,0.8673195838928223,0.2285345047712326,0.13652315735816956,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03049856424331665,0.0021966425701975822,0.8381818532943726,0.25000685453414917,0.10240128636360168,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.02694920264184475,0.0017405751859769225,0.869986891746521,0.2610783576965332,0.0544772706925869,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03073566034436226,0.0025290390476584435,0.8620346784591675,0.2242693305015564,0.13853995501995087,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.0314132496714592,0.002551649697124958,0.8674507141113281,0.2276315838098526,0.06375110894441605,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030661091208457947,0.0024771499447524548,0.8537914156913757,0.2380448281764984,0.10378427058458328,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.028275011107325554,0.0018977693980559707,0.8623318076133728,0.250792533159256,0.09285851567983627,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029986662790179253,0.002365363761782646,0.866753101348877,0.23946960270404816,0.13342179358005524,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.02894371561706066,0.002103818114846945,0.8699417114257812,0.21111194789409637,0.08194248378276825,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.028576722368597984,0.0018388854805380106,0.8680102229118347,0.22946403920650482,0.04289950430393219,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029689615592360497,0.002377983881160617,0.8604196310043335,0.22604303061962128,0.18670691549777985,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030393213033676147,0.002567824674770236,0.8641620874404907,0.23505833745002747,0.14982226490974426,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03177671507000923,0.0025187742430716753,0.8381952047348022,0.2679020166397095,0.08349164575338364,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030785001814365387,0.002355248434469104,0.8641495704650879,0.22349147498607635,0.13760656118392944,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.031223114579916,0.0024714216124266386,0.8613921999931335,0.22898882627487183,0.09891805052757263,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030360709875822067,0.002485956996679306,0.8682219386100769,0.2555622458457947,0.11819757521152496,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030033325776457787,0.002294792328029871,0.8489420413970947,0.23976652324199677,0.12160926312208176,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03401806205511093,0.0029111113399267197,0.842472493648529,0.26581645011901855,0.0840858593583107,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.031027931720018387,0.002330961637198925,0.8640923500061035,0.23475059866905212,0.06140768155455589,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029522528871893883,0.0022150534205138683,0.867841899394989,0.2072058618068695,0.09526173025369644,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03046901524066925,0.0024465196765959263,0.8787846565246582,0.20511627197265625,0.09862401336431503,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03304627165198326,0.0028855116106569767,0.8501774072647095,0.23892158269882202,0.17310884594917297,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.0322880744934082,0.002937012817710638,0.8569306135177612,0.22461242973804474,0.2293270230293274,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.02991485595703125,0.002557280706241727,0.8858451247215271,0.21176770329475403,0.09999018162488937,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030117608606815338,0.002124893944710493,0.8710500001907349,0.21964168548583984,0.06721830368041992,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.02993444725871086,0.0023081188555806875,0.8750691413879395,0.2208063155412674,0.12322437763214111,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.02952214889228344,0.0023093882482498884,0.8828701376914978,0.2045525759458542,0.1280164122581482,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03031035326421261,0.002308628289029002,0.8525108098983765,0.21435870230197906,0.0921434536576271,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.028081417083740234,0.0021019503474235535,0.88987135887146,0.1984320729970932,0.12719221413135529,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03015984408557415,0.002393874106928706,0.8827983140945435,0.21461743116378784,0.0865204781293869,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.02889128029346466,0.002095797099173069,0.8858879804611206,0.22374790906906128,0.08494219928979874,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03267163783311844,0.0031314860098063946,0.8664478659629822,0.23890094459056854,0.11915115267038345,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03056364320218563,0.0022488541435450315,0.8595976829528809,0.23081006109714508,0.10144197195768356,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030736923217773438,0.0023008391726762056,0.8618296384811401,0.227736696600914,0.16891762614250183,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03015432506799698,0.0023887730203568935,0.8564200401306152,0.2203729748725891,0.0845523476600647,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029940856620669365,0.0020082457922399044,0.8618104457855225,0.23138228058815002,0.044818174093961716,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03145011514425278,0.002516880165785551,0.8705441355705261,0.21793124079704285,0.10011045634746552,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.031014196574687958,0.0028778284322470427,0.8732430934906006,0.22022992372512817,0.27986404299736023,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030350035056471825,0.0022323918528854847,0.863102912902832,0.23252850770950317,0.10779546946287155,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03167976066470146,0.0027190919499844313,0.8583135604858398,0.256991446018219,0.1975799798965454,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.0312810018658638,0.00253714295104146,0.871396541595459,0.2107774019241333,0.11179518699645996,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029891034588217735,0.002010220428928733,0.8544713854789734,0.20759937167167664,0.09139687567949295,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.028542812913656235,0.0018067453056573868,0.8533622026443481,0.21844595670700073,0.05047141760587692,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030299242585897446,0.0021270993165671825,0.8571124076843262,0.21548227965831757,0.08289342373609543,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03108619712293148,0.0025948225520551205,0.857937216758728,0.23061436414718628,0.08218499273061752,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029486294835805893,0.00196262588724494,0.8787728548049927,0.22996053099632263,0.0482599250972271,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03484482690691948,0.002782608149573207,0.8319188952445984,0.22092363238334656,0.07917694002389908,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.034386053681373596,0.0026925622951239347,0.8274208903312683,0.22011980414390564,0.05904397740960121,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03453255072236061,0.002931809751316905,0.8323156833648682,0.24764549732208252,0.1000581607222557,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.027775894850492477,0.0016707628965377808,0.854957103729248,0.20901347696781158,0.08368577808141708,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029553409665822983,0.0020273588597774506,0.8494601249694824,0.20824654400348663,0.09171317517757416,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03292716667056084,0.002349318703636527,0.8188561201095581,0.2192358672618866,0.07633370906114578,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030706927180290222,0.0020888210274279118,0.8573300242424011,0.21788635849952698,0.06694987416267395,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03194810450077057,0.0024256808683276176,0.8279697299003601,0.23232802748680115,0.12343139946460724,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029403477907180786,0.001963868271559477,0.8652660250663757,0.21890270709991455,0.08320850133895874,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.02971811220049858,0.0022360938601195812,0.8750103712081909,0.2224057912826538,0.12715640664100647,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.031216515228152275,0.0021780934184789658,0.8451818227767944,0.22130855917930603,0.046194661408662796,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03178241103887558,0.0023755566217005253,0.8537708520889282,0.22853147983551025,0.11198853701353073,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.03313653543591499,0.0028348038904368877,0.8387088179588318,0.23129954934120178,0.10333430767059326,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.029165422543883324,0.002358793281018734,0.8918320536613464,0.20842379331588745,0.13622933626174927,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.030363937839865685,0.002198826288804412,0.8671568632125854,0.23221750557422638,0.09014096856117249,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.031224951148033142,0.002258621621876955,0.8471385836601257,0.2213309407234192,0.08232951164245605,1
bottle,Text_Encoder_LoRA,0.4,5.5,0.031450141221284866,0.002589717274531722,0.8722001314163208,0.23336178064346313,0.07307329028844833,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029137611389160156,0.002022269880399108,0.8788285255432129,0.2158185839653015,0.10494622588157654,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.031061388552188873,0.002421176992356777,0.8731708526611328,0.2170400321483612,0.08140019327402115,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029805799946188927,0.002110330853611231,0.8770002126693726,0.21455566585063934,0.09693366289138794,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.02895410917699337,0.0019834493286907673,0.8768943548202515,0.21098656952381134,0.05337477847933769,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029790502041578293,0.002267388626933098,0.8805426359176636,0.2046663463115692,0.0964704155921936,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.03075486049056053,0.002267757197842002,0.8605765104293823,0.21878430247306824,0.06921631842851639,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.031467683613300323,0.0022505479864776134,0.8670265078544617,0.23229996860027313,0.04385092481970787,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029780616983771324,0.002186346799135208,0.8928620219230652,0.20399855077266693,0.0970480889081955,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.028629139065742493,0.002026942791417241,0.8850469589233398,0.22149506211280823,0.058976996690034866,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029737120494246483,0.0022722973953932524,0.8757464289665222,0.2178356647491455,0.09379405528306961,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.030045470222830772,0.0021798573434352875,0.8738113641738892,0.21756204962730408,0.0840810015797615,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029280586168169975,0.002090602181851864,0.8832876086235046,0.1952197402715683,0.07989734411239624,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.03112117014825344,0.0023211443331092596,0.8746312856674194,0.21984390914440155,0.10523626208305359,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.03099261038005352,0.002357549499720335,0.8874813318252563,0.2049979269504547,0.06307651102542877,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.03126935288310051,0.002256023697555065,0.869217038154602,0.21469557285308838,0.07714523375034332,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029564401134848595,0.0021412563510239124,0.8857393264770508,0.21048389375209808,0.10983215272426605,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.030528314411640167,0.00223264517262578,0.8737661242485046,0.22248908877372742,0.1163116917014122,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.029505595564842224,0.0019652340561151505,0.8686195611953735,0.2252180278301239,0.059726715087890625,0
bottle,Text_Encoder_LoRA,0.4,5.5,0.030748635530471802,0.0023330766707658768,0.8790155649185181,0.2203420102596283,0.10014087706804276,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.03159836679697037,0.002375891897827387,0.8519034385681152,0.2544839382171631,0.08930662274360657,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030014246702194214,0.00236356258392334,0.866590678691864,0.2291514128446579,0.1353299766778946,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03077804669737816,0.0022270716726779938,0.8369941115379333,0.252566933631897,0.10436441749334335,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.027043264359235764,0.001762996893376112,0.8705970644950867,0.2594304084777832,0.05830829590559006,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030912693589925766,0.002562090288847685,0.8608027696609497,0.22651970386505127,0.14204424619674683,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.031826816499233246,0.0026245887856930494,0.8652095794677734,0.22930191457271576,0.06548625975847244,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03076750598847866,0.002508982550352812,0.8526551723480225,0.23811332881450653,0.1059110015630722,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.028425704687833786,0.0019161517266184092,0.8626992702484131,0.25134843587875366,0.0935172364115715,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03022269904613495,0.0024143231566995382,0.8644053936004639,0.2420741468667984,0.13488219678401947,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.029357094317674637,0.0021485344041138887,0.8678932189941406,0.2163882553577423,0.08059439063072205,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.02856632135808468,0.0018466220935806632,0.8674787878990173,0.22889363765716553,0.04441537708044052,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030102770775556564,0.002426791237667203,0.8580280542373657,0.2305351346731186,0.18757721781730652,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03071734309196472,0.002605277579277754,0.862647533416748,0.23922857642173767,0.14883235096931458,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03203865885734558,0.0025533009320497513,0.8368059992790222,0.27121996879577637,0.08442577719688416,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.031099706888198853,0.002404331462457776,0.8619718551635742,0.22767171263694763,0.1467500776052475,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.031540077179670334,0.0025111089926213026,0.8602111339569092,0.2317163497209549,0.09921493381261826,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030663181096315384,0.0025260872207581997,0.8667691946029663,0.25759994983673096,0.11772029846906662,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030210329219698906,0.0023147170431911945,0.8468950986862183,0.24046260118484497,0.1241205632686615,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.034410618245601654,0.002984532155096531,0.8407597541809082,0.2688339352607727,0.08556126803159714,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.031217098236083984,0.002357207238674164,0.8634076118469238,0.23683659732341766,0.05994598567485809,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.029886383563280106,0.002254131715744734,0.8649404048919678,0.2109631896018982,0.09589610993862152,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030874107033014297,0.0024844943545758724,0.8768560886383057,0.2097201645374298,0.0983031690120697,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03344101458787918,0.002938592806458473,0.8478671908378601,0.2412552535533905,0.1720961481332779,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03266330063343048,0.0029728924855589867,0.8533955812454224,0.22647683322429657,0.23200803995132446,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03027465008199215,0.0025949906557798386,0.8835965394973755,0.21531444787979126,0.0986117348074913,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030449029058218002,0.00217452528886497,0.8690470457077026,0.2217135727405548,0.0675378143787384,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03025028668344021,0.002360864542424679,0.8733891844749451,0.2233809530735016,0.12266689538955688,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.029965046793222427,0.0023740907199680805,0.8802357912063599,0.2071792334318161,0.12985014915466309,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030677925795316696,0.002358161611482501,0.8508917689323425,0.21574345231056213,0.09226656705141068,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.028221314772963524,0.0021178871393203735,0.8887321352958679,0.2015201896429062,0.1333124041557312,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030527755618095398,0.002445721533149481,0.8799505233764648,0.21703970432281494,0.08815710246562958,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.02940136194229126,0.0021598925814032555,0.8833786249160767,0.22824415564537048,0.08589857071638107,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.033124737441539764,0.0032118926756083965,0.8643004298210144,0.24360391497612,0.11883843690156937,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030978938564658165,0.002309378469362855,0.8564116358757019,0.23306667804718018,0.1016053631901741,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03106464073061943,0.0023490311577916145,0.8595998287200928,0.2286110520362854,0.17008985579013824,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030345182865858078,0.0023878812789916992,0.8558292388916016,0.22228141129016876,0.08560051023960114,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030378282070159912,0.002063183579593897,0.8589016795158386,0.23423683643341064,0.04542924463748932,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.0318196564912796,0.00256300694309175,0.868105411529541,0.22118258476257324,0.09945260733366013,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03130800276994705,0.00291012367233634,0.871526837348938,0.2226957380771637,0.2838847041130066,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03081468865275383,0.0022936624009162188,0.8606307506561279,0.23614004254341125,0.10918258875608444,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03233965486288071,0.002815134823322296,0.8551400899887085,0.26362934708595276,0.19952985644340515,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03165138512849808,0.0025997585617005825,0.8702260851860046,0.21256233751773834,0.11265578120946884,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03022649884223938,0.0020570033229887486,0.8528501391410828,0.20855426788330078,0.08976022154092789,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.028958220034837723,0.0018529696390032768,0.8500534892082214,0.22179096937179565,0.05085134878754616,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03066771849989891,0.002183631993830204,0.8545268774032593,0.21781110763549805,0.08423011004924774,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03142353892326355,0.002628609072417021,0.8556858897209167,0.23463040590286255,0.07940752804279327,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.029606573283672333,0.0019677714444696903,0.878494381904602,0.23034939169883728,0.050381653010845184,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.035292766988277435,0.002853618934750557,0.8280064463615417,0.2236025333404541,0.07875403761863708,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.034477733075618744,0.002694199327379465,0.8268657922744751,0.21881747245788574,0.06043679639697075,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03489486128091812,0.0029879033099859953,0.8309500217437744,0.25163382291793823,0.10140124708414078,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.0283270962536335,0.0017257638974115252,0.851140022277832,0.21252714097499847,0.08298841863870621,1
